comment_id,content,creation_time,score,comment_type,clean_content,topic_1_prob,topic_2_prob,topic_3_prob
jd20075655509,东西很不错十分好评。。,2023-11-02 17:28:47,5,好评,东西很不错十分好评,0.66402394,0.16796385,0.16801304
jd20057516084,健康好消化，家里有小孩老人的也可以试一下这个糕点，我女儿超级喜欢吃，早上出门就塞两个放小书包里面带去学校吃，非常值得推荐大家尝一尝,2023-10-29 16:54:18,5,好评,健康好消化家里有小孩老人的也可以试一下这个糕点我女儿超级喜欢吃早上出门就塞两个放小书包里面带去学校吃非常值得推荐大家尝一尝,0.16798721,0.16794714,0.66406554
jd19996052248,东西很好，物流很快，家人很喜欢，非常棒的购物体验,2023-10-23 18:08:11,5,好评,东西很好物流很快家人很喜欢非常棒的购物体验,0.16798744,0.16794905,0.6640637
jd19995736155,味道不错，微甜，甜中透着浓浓的香味，口感超级棒！用料实惠，货真价实，大品牌值得信赖！价格实惠，性价比很高,2023-10-23 16:42:49,5,好评,味道不错微甜甜中透着浓浓的香味口感超级棒用料实惠货真价实大品牌值得信赖价格实惠性价比很高,0.6640263,0.16796072,0.16801365
jd19980686519,材料很干净，看看质量不错。,2023-10-18 18:07:58,5,好评,材料很干净看看质量不错,0.16804262,0.6639014,0.1680563
jd19980341957,商品质量很不错，很有效,2023-10-18 16:16:28,5,好评,商品质量很不错很有效,0.16805887,0.6638827,0.16805862
jd19979852399,好用，非常好的，谢谢！,2023-10-18 13:36:04,5,好评,好用非常好的谢谢,0.16804372,0.66390103,0.16805542
jd19979340382,味道好，小朋友很喜欢,2023-10-18 10:50:29,5,好评,味道好小朋友很喜欢,0.16799009,0.16794959,0.66406095
jd19879912694,味道很好，老婆很喜欢，,2023-10-02 02:09:25,5,好评,味道很好老婆很喜欢,0.16798691,0.16794693,0.66406476
jd19838052453,很好,2023-09-26 16:48:01,5,好评,很好,0.16690019,0.16689359,0.66620624
jd19802362642,非常棒 很少评论，非常棒的,2023-09-23 09:20:13,5,好评,非常棒 很少评论非常棒的,0.111927405,0.11190412,0.7761687
jd19751297151,调理脾胃，余味很舒服。,2023-09-18 22:11:51,5,好评,调理脾胃余味很舒服,0.16804138,0.6639029,0.16805586
jd19666072027,很不错的，价格给力。,2023-09-12 17:59:15,5,好评,很不错的价格给力,0.16798699,0.1679488,0.6640648
jd19618518958,大麦茶很不错 会继续回购,2023-09-04 21:54:06,5,好评,大麦茶很不错 会继续回购,0.77614486,0.1119122,0.1119432
jd19612017476,很好，选材没得说。,2023-09-02 21:31:54,5,好评,很好选材没得说,0.66402245,0.16796188,0.16801496
jd19591489977,给孩子吃的，他很喜欢吃。,2023-08-29 08:05:48,5,好评,给孩子吃的他很喜欢吃,0.1680408,0.66390455,0.16805394
jd19586957854,朋友晚上请我吃烧烤，第二天早上起来嗓子冒火，晚上吃太多又消化不良拉肚子，真的是受罪，这几天清淡饮食，晚餐都是吃的这款藕粉，现在大便正常了，嗓子也不干了。,2023-08-28 10:03:49,5,好评,朋友晚上请我吃烧烤第二天早上起来嗓子冒火晚上吃太多又消化不良拉肚子真的是受罪这几天清淡饮食晚餐都是吃的这款藕粉现在大便正常了嗓子也不干了,0.16804269,0.66390115,0.16805646
jd19578588370,买来给孩子调理脾胃的，我是营养师，坚信中医食疗调理的作用，很难得找到这家无添加的八珍糕，给孩子一边做零食一边调理很好也很放心。,2023-08-26 15:44:29,5,好评,买来给孩子调理脾胃的我是营养师坚信中医食疗调理的作用很难得找到这家无添加的八珍糕给孩子一边做零食一边调理很好也很放心,0.16804287,0.6638994,0.16805775
jd19578486379,好吃，对不喜欢吃太甜的人非常友好，用料也很不错，日常当早点或下午茶都可以，用料好，天然不添加，自己脾胃一直不好，每天吃几袋调理，很方便,2023-08-26 15:23:06,5,好评,好吃对不喜欢吃太甜的人非常友好用料也很不错日常当早点或下午茶都可以用料好天然不添加自己脾胃一直不好每天吃几袋调理很方便,0.66402465,0.16796124,0.16801436
jd19380974364,物流快物流快质量很好,2023-07-29 07:55:52,5,好评,物流快物流快质量很好,0.66402364,0.16796313,0.16801435
jd19370946088,很好吃，值得推荐👍,2023-07-25 22:39:15,5,好评,很好吃值得推荐,0.6640237,0.16796187,0.16801372
jd19355851216,防己黄芪汤，很好大品牌药材质量很好。一次一盒煮一次喝一天。祛湿确实很不错,2023-07-21 10:21:43,5,好评,防己黄芪汤很好大品牌药材质量很好一次一盒煮一次喝一天祛湿确实很不错,0.16798642,0.16794755,0.66406626
jd19354335707,"父母都喜欢吃这款黄瓜籽粉，一天两袋，独立小袋的非常方便，长期喝这些补钙的东西，他们就认这个黄瓜籽粉好,有效果.",2023-07-20 19:35:38,5,好评,父母都喜欢吃这款黄瓜籽粉一天两袋独立小袋的非常方便长期喝这些补钙的东西他们就认这个黄瓜籽粉好有效果,0.16798833,0.16794808,0.6640635
jd19354328404,"第二次购买，发货很快,送货上门,脚踝骨折服用两个月有效果，这次购买加以巩固。",2023-07-20 19:33:47,5,好评,第二次购买发货很快送货上门脚踝骨折服用两个月有效果这次购买加以巩固,0.16798852,0.16794978,0.6640616
jd19347632194,药包独立包装，药材炮制的也很好，,2023-07-18 19:00:07,5,好评,药包独立包装药材炮制的也很好,0.6640233,0.16796213,0.16801508
jd19341200823,还不错 物流很给力 ～～～,2023-07-16 19:40:49,5,好评,还不错 物流很给力 ,0.11196057,0.7760709,0.11196836
jd19340919482,甜度适中，软硬适中，还是不错的，物流也很快，期待效果,2023-07-16 18:12:59,5,好评,甜度适中软硬适中还是不错的物流也很快期待效果,0.16804136,0.66390204,0.16805634
jd19340855534,粉质细腻，冲泡简单，冲泡过程中有淡淡的香气 包装很好，小包装随身携带方便，办公室里家里可以随时冲泡，口感很好，有米糊的香气。,2023-07-16 17:53:49,5,好评,粉质细腻冲泡简单冲泡过程中有淡淡的香气 包装很好小包装随身携带方便办公室里家里可以随时冲泡口感很好有米糊的香气,0.11196025,0.77607065,0.11196871
jd19336782214,质量很好，孩子也喜欢吃，京东的送货速度也快，希望越来越好，多搞点活动，品质值得推荐！,2023-07-15 13:09:37,5,好评,质量很好孩子也喜欢吃京东的送货速度也快希望越来越好多搞点活动品质值得推荐,0.1679879,0.16794878,0.6640639
jd19295998550,收到货马上尝了一个，确实很好吃，我说我长期坐办公室，肚子很喜欢胀气，朋友给我推了这个链接，这种小糕点还是蛮适合我这种懒人的，又方便又养生。,2023-07-02 16:44:24,5,好评,收到货马上尝了一个确实很好吃我说我长期坐办公室肚子很喜欢胀气朋友给我推了这个链接这种小糕点还是蛮适合我这种懒人的又方便又养生,0.16804346,0.6639011,0.16805549
jd19295982319,捏着有点硬，吃起来还是比较绵软的，配料表成分不错，没有乱七八糟的添加剂，不算很甜，符合我的口味，很不错！,2023-07-02 16:41:08,5,好评,捏着有点硬吃起来还是比较绵软的配料表成分不错没有乱七八糟的添加剂不算很甜符合我的口味很不错,0.16804211,0.6638994,0.16805856
jd19278066298,看上去很好看 希望好用哈,2023-06-27 08:18:01,5,好评,看上去很好看 希望好用哈,0.111960396,0.77607054,0.11196851
jd19277020223,买了好多次了，很好喝，同人堂，大品牌。,2023-06-26 19:53:36,5,好评,买了好多次了很好喝同人堂大品牌,0.66402435,0.16796179,0.16801389
jd19260676578,感谢京东、感谢厂家，很快补发到了，效率超高！更多信任京东！,2023-06-22 11:31:28,5,好评,感谢京东感谢厂家很快补发到了效率超高更多信任京东,0.16804363,0.6639014,0.1680552
jd19259390731,非常好，东西很令我满意，值得,2023-06-21 22:41:57,5,好评,非常好东西很令我满意值得,0.6640233,0.16796143,0.16801503
jd19234424319,掌柜的服务态度真好，发货很快。商品质量也相当不错， 宝贝不错，跟描述一模一样，等开包服用后，且看调理骨质酥松的效果如何再追评。,2023-06-16 22:05:53,5,好评,掌柜的服务态度真好发货很快商品质量也相当不错 宝贝不错跟描述一模一样等开包服用后且看调理骨质酥松的效果如何再追评,0.11192701,0.11190377,0.77616924
jd19171984566,赠品一开始没看到，商家重新给补发的。结果收到两份赠品。态度非常棒。发货也快，包装完整。产品质量没的说，非常愉快的一次购物，吃完必须再来买。,2023-06-01 22:20:17,5,好评,赠品一开始没看到商家重新给补发的结果收到两份赠品态度非常棒发货也快包装完整产品质量没的说非常愉快的一次购物吃完必须再来买,0.16798645,0.16794759,0.6640657
jd19171139507,份量足，包装好，非常满意。,2023-06-01 19:18:40,5,好评,份量足包装好非常满意,0.1680544,0.66388583,0.16806036
jd19134608536,送货很快。还没有馋，很期待。,2023-05-22 09:50:07,5,好评,送货很快还没有馋很期待,0.16798767,0.16794917,0.6640636
jd22317805098,感觉一般，没有配好，还得自己买个秤来配药，几种药混在一起，目测着分开后煮好后喝，口感太甜腻啦。,2025-01-25 07:01:56,3,中评,感觉一般没有配好还得自己买个秤来配药几种药混在一起目测着分开后煮好后喝口感太甜腻啦,0.16798654,0.16794778,0.6640651
jd19330246134,在办公室里闲着没事吃上一个，这个祛湿有一定效果，现在身体轻松，心情也愉悦，精神气真的很好了，坚持吃。,2023-07-13 11:59:40,5,好评,在办公室里闲着没事吃上一个这个祛湿有一定效果现在身体轻松心情也愉悦精神气真的很好了坚持吃,0.16798592,0.16794766,0.6640663
jd19330230562,物流很快，日期新鲜，微甜，口感挺好的。,2023-07-13 11:55:53,5,好评,物流很快日期新鲜微甜口感挺好的,0.16804138,0.6639014,0.16805743
jd19330149024,很健康的味道，微甜，不硬，看了下配料表很干净，无添加，一直肚子容易胀气，容易便秘，听说吃八珍糕挺好的，方便。,2023-07-13 11:31:11,5,好评,很健康的味道微甜不硬看了下配料表很干净无添加一直肚子容易胀气容易便秘听说吃八珍糕挺好的方便,0.1679874,0.16794957,0.6640623
jd19330121534,很好吃的八珍糕，不硬哦，挺软糯的，也不是很填，成分干净，一家老小都爱吃。,2023-07-13 11:22:50,5,好评,很好吃的八珍糕不硬哦挺软糯的也不是很填成分干净一家老小都爱吃,0.16804305,0.6638986,0.16805868
jd19313912779,配料都是喜欢的材料，吃完一盒感觉有一点祛湿的效果，口感也还蛮好的，不是很甜，健康零食非常不错,2023-07-08 11:16:27,5,好评,配料都是喜欢的材料吃完一盒感觉有一点祛湿的效果口感也还蛮好的不是很甜健康零食非常不错,0.16804273,0.66390085,0.16805676
jd19313818243,很好，适合老人和孩子吃，无添加，成分也干净。没添加七七八八的东西，还是纯手工做的，我这才放心买给他们吃，夏天来了，老老小小的食欲胃口都不太好，吃点八珍糕调理下。,2023-07-08 10:51:25,5,好评,很好适合老人和孩子吃无添加成分也干净没添加七七八八的东西还是纯手工做的我这才放心买给他们吃夏天来了老老小小的食欲胃口都不太好吃点八珍糕调理下,0.16804402,0.663901,0.16805497
jd19311702032,非常不错的补钙食品，吃完了又买了两盒,2023-07-07 15:55:28,5,好评,非常不错的补钙食品吃完了又买了两盒,0.16804235,0.66390216,0.16805546
jd19309581722,非常好吃的零食，货真价实,2023-07-06 21:34:02,5,好评,非常好吃的零食货真价实,0.16804253,0.6639024,0.16805556
jd19300526369,口味淡淡的，很健康！,2023-07-03 23:53:25,5,好评,口味淡淡的很健康,0.6640256,0.16796024,0.16801406
jd19402524432,六月生产的，味道很好，总得来说不错,2023-08-04 21:14:45,5,好评,六月生产的味道很好总得来说不错,0.1679889,0.16794989,0.66406184
jd19401722963,因为是朋友推荐的，还是比较相信的，回奶确实很快，第二天就有效果奶水少了。,2023-08-04 16:29:14,5,好评,因为是朋友推荐的还是比较相信的回奶确实很快第二天就有效果奶水少了,0.66402715,0.16796024,0.16801232
jd19401632042,三盒回奶茶喝完了，胸已经软了，效果棒棒的，指导老师回复问题很耐心，以前一直以为要憋奶才能回奶，幸好买了这个产品喝，回奶舒服多了，推荐给其他宝妈了。,2023-08-04 16:00:28,5,好评,三盒回奶茶喝完了胸已经软了效果棒棒的指导老师回复问题很耐心以前一直以为要憋奶才能回奶幸好买了这个产品喝回奶舒服多了推荐给其他宝妈了,0.6640225,0.16796276,0.16801445
jd19401619445,两盒就没有奶了，效果很好，断奶很轻松，没有预想当中那中涨奶的难受，我是用它熬水喝的，一天熬三次，饮食稍微注意点不喝汤奶回得更快，这次回奶相当顺利，回奶茶很赞。,2023-08-04 15:56:16,5,好评,两盒就没有奶了效果很好断奶很轻松没有预想当中那中涨奶的难受我是用它熬水喝的一天熬三次饮食稍微注意点不喝汤奶回得更快这次回奶相当顺利回奶茶很赞,0.16798782,0.1679471,0.6640647
jd19401604357,我的奶很多想要减少一点，咨询了客服说这款是可以一边喂一边回的所以买了三盒，收到后仔细看了成分也问过育婴师，茶包里面的成分不影响喂奶才放心的喝了，感觉效果不错，涨奶没有那么频繁了，硬块也少了，非常棒，等回奶还会买他家的。,2023-08-04 15:52:00,5,好评,我的奶很多想要减少一点咨询了客服说这款是可以一边喂一边回的所以买了三盒收到后仔细看了成分也问过育婴师茶包里面的成分不影响喂奶才放心的喝了感觉效果不错涨奶没有那么频繁了硬块也少了非常棒等回奶还会买他家的,0.16798906,0.16795157,0.66406006
jd19401572529,朋友推荐的，我的奶很多，总是堵奶，实在不想喂了就想断奶算了，本来担心奶多断奶很麻烦，没想到喝这个效果还挺好的，，喝了两三天明显感觉有缓解很多，而且售后的老师也教了具体的方法，照着做的话，还是比较轻松的，也不用憋，感觉挺贴心的,2023-08-04 15:42:20,5,好评,朋友推荐的我的奶很多总是堵奶实在不想喂了就想断奶算了本来担心奶多断奶很麻烦没想到喝这个效果还挺好的喝了两三天明显感觉有缓解很多而且售后的老师也教了具体的方法照着做的话还是比较轻松的也不用憋感觉挺贴心的,0.16799009,0.16795099,0.66405874
jd19391017669,买来祛湿的，八珍糕好吃方便，效果也不错，同仁堂是一个老牌子了，还是非常值得信任的，已经吃了一段时间了，消化变好了，体重也在慢慢的下去，效果我很满意，这些吃完了再来回购！,2023-08-01 10:40:45,5,好评,买来祛湿的八珍糕好吃方便效果也不错同仁堂是一个老牌子了还是非常值得信任的已经吃了一段时间了消化变好了体重也在慢慢的下去效果我很满意这些吃完了再来回购,0.16804215,0.6638996,0.16805738
jd19389823246,孩子很喜欢吃，样子好看,2023-07-31 21:09:28,5,好评,孩子很喜欢吃样子好看,0.16804151,0.6639032,0.16805483
jd19383309568,我是要减少奶水的，奶太多了，经常堵奶，宝宝现在3个月乳腺发炎好几次，苦不堪言，晚上涨奶都没法好好睡觉，邻居宝妈给我推荐这款回奶宝，可以边喝边喂奶，抱着试试看的心情买的，没想到效果是真的挺好的，确实很有用，奶水少了一些了，以后正式断奶还会来回购的。,2023-07-29 20:22:57,5,好评,我是要减少奶水的奶太多了经常堵奶宝宝现在3个月乳腺发炎好几次苦不堪言晚上涨奶都没法好好睡觉邻居宝妈给我推荐这款回奶宝可以边喝边喂奶抱着试试看的心情买的没想到效果是真的挺好的确实很有用奶水少了一些了以后正式断奶还会来回购的,0.16804257,0.66390276,0.16805536
jd19380975570,很好,2023-07-29 07:55:43,5,好评,很好,0.16690013,0.1668936,0.66620624
jd20630316722,还不错吧，一共有5包，5种，比较齐全，就不用自己去配了。买了一盒来试试，去去湿，价格还算实惠吧！今天才开始第一次来煮水，喝了看看效果，好的话再买。,2024-03-28 10:48:09,5,好评,还不错吧一共有5包5种比较齐全就不用自己去配了买了一盒来试试去去湿价格还算实惠吧今天才开始第一次来煮水喝了看看效果好的话再买,0.66402656,0.16796064,0.16801289
jd19403128313,吃了几天了来评价。味道不错，孩子喜欢。一瓶没数有多少粒，是按克销售的，一瓶36克，没打开时以为上面放了一团类似白纸似的填充物，开瓶后才发现，是糯米纸，可以吃的~,2023-08-05 06:51:12,5,好评,吃了几天了来评价味道不错孩子喜欢一瓶没数有多少粒是按克销售的一瓶36克没打开时以为上面放了一团类似白纸似的填充物开瓶后才发现是糯米纸可以吃的,0.16798921,0.1679495,0.6640615
jd19363351637,有点小问题，解决了，服务态度挺不错。药材本身感觉还行，药材每盒重量不一，有重有轻，总体重的多一点。,2023-07-23 16:02:36,4,好评,有点小问题解决了服务态度挺不错药材本身感觉还行药材每盒重量不一有重有轻总体重的多一点,0.16798669,0.16794811,0.66406524
jd20364796926,第一次买，包装不错，份量有点小，较硬，不知道效果怎么样，用完3盒之后再追评。,2024-01-15 13:56:01,5,好评,第一次买包装不错份量有点小较硬不知道效果怎么样用完3盒之后再追评,0.6640199,0.16796362,0.16801666
jd20308676034,发货、运送、派送都很快，负责本小区的配送员能及时通知取件（前晚下单，次日早上就收到了，很给力！）；包装严实、完好。该膏适合当零食吃；蒸后再吃时，老年人吃就感到硬了点。,2023-12-30 17:22:25,4,好评,发货运送派送都很快负责本小区的配送员能及时通知取件前晚下单次日早上就收到了很给力包装严实完好该膏适合当零食吃蒸后再吃时老年人吃就感到硬了点,0.16798699,0.16794848,0.6640646
jd20188161948,一次购买了五盒，里面是单独包装的，方便，我是听说这个黄瓜籽粉可以补钙，所以才买来试试的，自己喝，家里人喝，效果应该不错吧，期待吧,2023-11-27 16:27:14,5,好评,一次购买了五盒里面是单独包装的方便我是听说这个黄瓜籽粉可以补钙所以才买来试试的自己喝家里人喝效果应该不错吧期待吧,0.6640251,0.16796164,0.16801369
jd20148057897,之前去看中医，医生说我湿气太重了，建议我食补。选中了这款，他是北京同仁堂的产品，吃着也放心，跟客服说加急发货，马上就给我送到了。这两天尝了几块，口味确实不错，软糯适中，连吃两个也不会发腻，以后就当我上班的早餐了哈哈哈,2023-11-16 20:34:35,5,好评,之前去看中医医生说我湿气太重了建议我食补选中了这款他是北京同仁堂的产品吃着也放心跟客服说加急发货马上就给我送到了这两天尝了几块口味确实不错软糯适中连吃两个也不会发腻以后就当我上班的早餐了哈哈哈,0.16798873,0.16795166,0.6640598
jd20137303715,吃了感觉还可以，都比较有嚼劲，无加蔗糖的不甜，我老爸糖尿病，也可以吃这种无糖的，口感也不错，还能养养脾胃,2023-11-14 16:52:16,5,好评,吃了感觉还可以都比较有嚼劲无加蔗糖的不甜我老爸糖尿病也可以吃这种无糖的口感也不错还能养养脾胃,0.6640224,0.16796288,0.16801508
jd20130515043,喝了之后乳房开始涨涨的，用到第六天的时候奶水就比以前多了，吸出来也可以看到明显的奶量增加，之前也就60多，现在一边能吸出来120呢，对比其他评论区的宝妈追奶是有点慢，但是有效果还是很开心的,2023-11-13 13:03:54,5,好评,喝了之后乳房开始涨涨的用到第六天的时候奶水就比以前多了吸出来也可以看到明显的奶量增加之前也就60多现在一边能吸出来120呢对比其他评论区的宝妈追奶是有点慢但是有效果还是很开心的,0.664027,0.16796039,0.16801351
jd20130415721,婆婆煲了很多补品也是没效果，后面听领居说这款下奶茶蛮好的就推荐我试试，我买了3盒，真的涨奶量了，差不多多了60多ml现在宝宝也勉强够吃了,2023-11-13 12:45:51,5,好评,婆婆煲了很多补品也是没效果后面听领居说这款下奶茶蛮好的就推荐我试试我买了3盒真的涨奶量了差不多多了60多ml现在宝宝也勉强够吃了,0.16799514,0.1679532,0.6640526
jd19128838520,总体来说这个价位买值，宝贝很棒可以评，值得信任值得买，东西很可以,2023-05-20 11:42:23,5,好评,总体来说这个价位买值宝贝很棒可以评值得信任值得买东西很可以,0.16804433,0.6638991,0.16805673
jd19103284123,本人很喜欢早上喝点热乎乎的东西暖暖胃，这个玉米糊完美的满足了我的需求，喝着口感绵滑，有淡淡的玉米粗粮香气，玉米糊本身还是可以养护胃的，养生女孩必备,2023-05-11 22:22:33,5,好评,本人很喜欢早上喝点热乎乎的东西暖暖胃这个玉米糊完美的满足了我的需求喝着口感绵滑有淡淡的玉米粗粮香气玉米糊本身还是可以养护胃的养生女孩必备,0.1680496,0.6638923,0.1680584
jd19103269948,习惯偶尔吃点玉米糊，润肠通便的，之前吃过罐装的玉米糊，还没吃完就受潮了，也是京东买的，那家味道还没有这个好吃，我吃东西慢，这次特意买的独立包装的，可以放很久，热水冲泡很好溶解，没有结团，准备留一盒下个月自驾游可以放车上喝，以后就来这里买了,2023-05-11 22:18:59,5,好评,习惯偶尔吃点玉米糊润肠通便的之前吃过罐装的玉米糊还没吃完就受潮了也是京东买的那家味道还没有这个好吃我吃东西慢这次特意买的独立包装的可以放很久热水冲泡很好溶解没有结团准备留一盒下个月自驾游可以放车上喝以后就来这里买了,0.1679884,0.16794881,0.664063
jd19103260424,怀孕经常肚子饿，之前老公给买过这个玉米糊已经吃完了，自己又来回购，同仁堂的配料好比较放心，饿的时候泡一杯特别方便，客服服务态度非常好，满意,2023-05-11 22:13:52,5,好评,怀孕经常肚子饿之前老公给买过这个玉米糊已经吃完了自己又来回购同仁堂的配料好比较放心饿的时候泡一杯特别方便客服服务态度非常好满意,0.6640232,0.16796057,0.1680157
jd19103238907,老人吃的很满意，看配方是比较营养的，食用也很方便，热水冲泡即食，作为后辈能做的不多，等吃完会再来,2023-05-11 22:09:23,5,好评,老人吃的很满意看配方是比较营养的食用也很方便热水冲泡即食作为后辈能做的不多等吃完会再来,0.16804089,0.66390485,0.16805454
jd19096729281,我是那种姨妈期间各种不适的，试过市面上很多种产品，还是这个四物汤效果比较好，还是内调很重要，一定要坚持吃，慢慢调理好了，气色也会肉眼可见的变好,2023-05-09 18:36:15,5,好评,我是那种姨妈期间各种不适的试过市面上很多种产品还是这个四物汤效果比较好还是内调很重要一定要坚持吃慢慢调理好了气色也会肉眼可见的变好,0.16798763,0.16794826,0.66406435
jd19084604469,很好喝 他们家的玉米糊很解腻，配料干净没有科技 早上上班来不及吃早餐买来公司喝的 独立袋装的很方便，吃起来有丢丢的玉米甜味的 婴儿米粉的口感还要细腻 肠胃不好的当早餐非常棒，可以养养胃 等吃完再回购。,2023-05-05 16:10:09,5,好评,很好喝 他们家的玉米糊很解腻配料干净没有科技 早上上班来不及吃早餐买来公司喝的 独立袋装的很方便吃起来有丢丢的玉米甜味的 婴儿米粉的口感还要细腻 肠胃不好的当早餐非常棒可以养养胃 等吃完再回购,0.041953664,0.042761672,0.915293
jd21548937317,物流快服务态度很好物品也很好,2024-10-12 20:02:25,5,好评,物流快服务态度很好物品也很好,0.16730846,0.6653804,0.16731182
jd21227985610,日期新鲜，冲泡不结块也很容易，味道很好喝，淡淡的，年纪上来了不能喝甜的，这个无糖的刚刚好，之前气血虚，现在感觉身上暖暖的。,2024-08-20 15:56:38,5,好评,日期新鲜冲泡不结块也很容易味道很好喝淡淡的年纪上来了不能喝甜的这个无糖的刚刚好之前气血虚现在感觉身上暖暖的,0.16730656,0.6653815,0.16731353
jd20141132959,质量很好，物流非常快，总体满意,2023-11-15 12:39:01,5,好评,质量很好物流非常快总体满意,0.1673063,0.66538036,0.16731349
jd19223473436,给我家先生买的，对于处于亚健康状态的中年人士，吃一吃还是挺好的，先生说喝了氨基酸之后确实感觉体质好了，之前身体很容易出现头疼脑热一些不舒服，鼻炎荨麻疹动不动就犯了，这些都免疫力地下的表现，现在一盒快喝完了，改善明显，正好又来下单了就顺便来好评下,2023-06-14 09:47:56,5,好评,给我家先生买的对于处于亚健康状态的中年人士吃一吃还是挺好的先生说喝了氨基酸之后确实感觉体质好了之前身体很容易出现头疼脑热一些不舒服鼻炎荨麻疹动不动就犯了这些都免疫力地下的表现现在一盒快喝完了改善明显正好又来下单了就顺便来好评下,0.6640221,0.16796173,0.16801617
jd19129905220,比我小时候吃的宝塔糖好吃，主要是看这个配料表比较好，没有药物成分，草本配方，不担心伤肝伤胃，而且闺蜜说她家孩子每年是吃这个驱虫的，最近小孩子睡觉有点磨牙流口水，买点给娃吃吃看。,2023-05-20 17:35:52,5,好评,比我小时候吃的宝塔糖好吃主要是看这个配料表比较好没有药物成分草本配方不担心伤肝伤胃而且闺蜜说她家孩子每年是吃这个驱虫的最近小孩子睡觉有点磨牙流口水买点给娃吃吃看,0.6640261,0.16796087,0.16801347
jd19129904914,上了一点年纪身体开始变差，喝了几次这个防己汤，感觉有改善，最近都睡的比较好，白天精神也比之前好，胃口也好了，果然是健脾去湿的好汤剂。,2023-05-20 17:34:16,5,好评,上了一点年纪身体开始变差喝了几次这个防己汤感觉有改善最近都睡的比较好白天精神也比之前好胃口也好了果然是健脾去湿的好汤剂,0.66402763,0.16796066,0.16801272
jd19129872984,孩子挺喜欢吃的，造型可爱，一拿到就开始吃了，我也尝了一下，甜甜的，这几天感觉吃饭胃口是好一些了、当零食吃着，又顺便对脾胃有益，还挺好的。,2023-05-20 17:25:29,5,好评,孩子挺喜欢吃的造型可爱一拿到就开始吃了我也尝了一下甜甜的这几天感觉吃饭胃口是好一些了当零食吃着又顺便对脾胃有益还挺好的,0.168042,0.6639029,0.16805558
jd19127030488,去年吃这个挺好的，今年又买了两瓶，给大宝小宝备着，是小孩子喜欢的牛奶水果味的，对积食也有帮助，小孩吃了吃饭香，谁觉睡的好，还以为是零食，吃得可开心了、,2023-05-19 18:23:52,5,好评,去年吃这个挺好的今年又买了两瓶给大宝小宝备着是小孩子喜欢的牛奶水果味的对积食也有帮助小孩吃了吃饭香谁觉睡的好还以为是零食吃得可开心了,0.16804102,0.6639038,0.16805492
jd19096648197,本来是买给自己当早餐吃的，最近小孩总是不愿意吃饭，食欲不振，感觉应该是积食了，就给他吃了几顿这个玉米糊糊，昨天开始慢慢加米饭，食欲又恢复正常了，老中医上玉米糊糊也是属于药膳的，有很好的膳食纤维，我买来养胃的，没想到的是对孩子没食欲效果那么好，五星好评,2023-05-09 18:09:04,5,好评,本来是买给自己当早餐吃的最近小孩总是不愿意吃饭食欲不振感觉应该是积食了就给他吃了几顿这个玉米糊糊昨天开始慢慢加米饭食欲又恢复正常了老中医上玉米糊糊也是属于药膳的有很好的膳食纤维我买来养胃的没想到的是对孩子没食欲效果那么好五星好评,0.66402537,0.1679604,0.16801345
jd19068275377,爷爷因为常年劳作落下患有关节炎总是疼，咨询了京东线上医生，推荐的这个黄瓜籽粉，京东物流确实不错头天晚上下单第二天上午就收到了，我尝了一下味道还可以，淡甜黄瓜味道的，扫了二维码也没问题，价格也比较优惠，爷爷挺喜欢这个味道，才喝还不知道效果如何，到时候再反馈效果,2023-04-29 19:23:42,5,好评,爷爷因为常年劳作落下患有关节炎总是疼咨询了京东线上医生推荐的这个黄瓜籽粉京东物流确实不错头天晚上下单第二天上午就收到了我尝了一下味道还可以淡甜黄瓜味道的扫了二维码也没问题价格也比较优惠爷爷挺喜欢这个味道才喝还不知道效果如何到时候再反馈效果,0.6640261,0.16796076,0.16801274
jd21949058698,味道还行，冷水先化开比较容易冲泡,2024-12-15 21:21:07,5,好评,味道还行冷水先化开比较容易冲泡,0.16804332,0.6638972,0.16805992
jd22379667667,京东的就是快，性价比高，值得购买！！！！！！,2025-02-14 17:12:11,5,好评,京东的就是快性价比高值得购买,0.16804282,0.663901,0.16805623
jd22354949270,包装严实。物流快。喝着效果挺好,2025-02-08 19:09:04,5,好评,包装严实物流快喝着效果挺好,0.6640251,0.16796154,0.1680132
jd19787827233,很好,2023-09-21 17:56:27,5,好评,很好,0.16690011,0.16689363,0.6662063
jd19560992666,很不错，特别好用，值得拥有！,2023-08-22 07:15:57,5,好评,很不错特别好用值得拥有,0.16730869,0.66536266,0.1673268
jd20196246349,很好！,2023-11-29 22:16:36,5,好评,很好,0.16690005,0.16689362,0.6662064
jd19328533689,买二送一共三盒，同仁堂的名字，安徽亳州出的，黄瓜籽粉，营养成分就是碳水化合物和钙最高，老人之前吃的其他牌子，这个刚吃不知道效果。,2023-07-12 19:52:56,4,好评,买二送一共三盒同仁堂的名字安徽亳州出的黄瓜籽粉营养成分就是碳水化合物和钙最高老人之前吃的其他牌子这个刚吃不知道效果,0.66402143,0.16796169,0.1680161
jd22258060631,一次性买了5盒认真吃一个疗程，试试效果。口感比较甘甜，容易接受。,2025-01-17 09:54:08,5,好评,一次性买了5盒认真吃一个疗程试试效果口感比较甘甜容易接受,0.16804342,0.6639008,0.1680559
